episode,steps,collisions,timeout,runtime_s,success
416,0,222,0,0.464,0
417,0,223,0,2.286,0
418,0,223,0,17.580,0
419,0,223,0,1.695,1
420,0,224,0,0.503,0
421,0,224,0,4.961,1
422,0,224,0,13.229,1
423,0,225,0,1.102,0
424,0,226,0,2.375,0
425,0,227,0,1.340,0
426,0,228,0,3.127,0
427,0,228,0,2.046,1
428,0,229,0,1.969,0
429,0,230,0,0.823,0
430,0,231,0,1.662,0
431,0,232,0,1.179,0
432,0,233,0,0.459,0
433,0,233,0,2.303,1
434,0,233,0,3.491,1
435,0,234,0,0.877,0
436,0,235,0,10.772,0
437,0,235,0,3.817,1
438,0,236,0,2.492,0
439,0,237,0,1.645,0
440,0,237,0,3.062,1
441,0,238,0,1.815,0
442,0,239,0,0.232,0
443,0,239,0,4.072,1
444,0,240,0,4.084,0
445,0,240,0,3.619,1
446,0,240,0,18.855,0
447,0,240,0,6.233,1
448,0,240,0,2.966,1
449,0,241,0,1.817,0
450,0,242,0,4.481,0
451,0,243,0,5.796,0
452,0,243,0,2.832,1
453,0,243,0,5.243,1
454,0,243,0,2.191,1
455,0,244,0,1.550,0
456,0,245,0,4.353,0
457,0,246,0,2.302,0
458,0,246,0,3.804,1
459,0,247,0,0.393,0
460,0,248,0,0.855,0
461,0,248,0,2.385,1
462,0,249,0,1.062,0
463,0,250,0,0.878,0
464,0,250,0,1.973,1
465,0,250,0,6.242,1
466,0,250,0,18.118,0
467,0,250,0,2.302,1
468,0,250,0,20.062,0
469,0,251,0,0.540,0
470,0,251,0,3.371,1
471,0,251,0,1.201,1
472,0,252,0,2.244,0
473,0,252,0,4.710,1
474,0,252,0,3.688,1
475,0,252,0,1.158,1
476,0,253,0,1.494,0
477,0,253,0,21.550,0
478,0,254,0,0.655,0
479,0,255,0,0.744,0
480,0,255,0,6.537,1
481,0,256,0,2.328,0
482,0,257,0,1.666,0
483,0,258,0,1.093,0
484,0,259,0,1.077,0
485,0,259,0,4.611,1
486,0,259,0,1.574,1
487,0,260,0,0.644,0
488,0,261,0,2.816,0
489,0,261,0,2.195,1
490,0,262,0,0.308,0
491,0,263,0,1.134,0
492,0,263,0,19.369,0
493,0,263,0,2.794,1
494,0,263,0,4.287,1
495,0,263,0,4.665,1
496,0,264,0,0.519,0
497,0,265,0,0.790,0
498,0,265,0,2.315,1
499,0,265,0,4.809,1
500,0,265,0,7.372,1
501,0,266,0,1.673,0
502,0,267,0,1.826,0
503,0,267,0,6.904,1
504,0,268,0,0.884,0
505,0,269,0,0.684,0
506,0,270,0,1.434,0
507,0,271,0,0.778,0
508,0,272,0,0.938,0
509,0,273,0,0.772,0
