episode,steps,collisions,timeout,runtime_s,success
509,0,167,0,0.733,0
510,0,168,0,0.398,0
511,0,169,0,0.503,0
512,0,170,0,1.558,0
513,0,170,0,4.793,1
514,0,171,0,7.657,0
515,0,171,0,2.764,1
516,0,171,0,3.669,1
517,0,171,0,20.772,0
518,0,171,0,1.066,1
519,0,171,0,1.544,1
520,0,171,0,0.035,1
521,0,171,0,2.584,1
522,0,171,0,21.466,0
523,0,171,0,2.108,1
524,0,171,0,3.076,1
525,0,172,0,0.602,0
526,0,172,0,2.850,1
527,0,172,0,1.187,1
528,0,173,0,2.573,0
529,0,174,0,1.177,0
530,0,175,0,2.245,0
531,0,175,0,21.292,0
532,0,176,0,0.349,0
533,0,177,0,2.693,0
534,0,177,0,3.727,1
535,0,177,0,3.542,1
536,0,178,0,1.720,0
537,0,179,0,1.748,0
538,0,179,0,3.216,1
539,0,179,0,1.669,1
540,0,180,0,1.184,0
541,0,181,0,5.957,0
542,0,181,0,2.575,1
543,0,181,0,4.388,1
544,0,181,0,19.255,0
545,0,181,0,1.136,1
546,0,182,0,0.791,0
547,0,183,0,17.877,0
548,0,183,0,4.118,1
549,0,183,0,20.137,0
550,0,183,0,3.568,1
551,0,183,0,3.566,1
552,0,183,0,3.634,1
553,0,183,0,3.808,1
554,0,183,0,1.562,1
555,0,183,0,2.512,1
556,0,184,0,0.249,0
557,0,184,0,4.607,1
558,0,185,0,1.527,0
559,0,185,0,11.813,1
560,0,185,0,1.163,1
561,0,185,0,3.899,1
562,0,185,0,2.988,1
563,0,185,0,2.744,1
564,0,185,0,3.012,1
565,0,185,0,2.448,1
566,0,186,0,15.425,0
567,0,186,0,4.959,1
568,0,186,0,1.400,1
569,0,187,0,0.274,0
570,0,188,0,19.797,0
571,0,189,0,0.259,0
572,0,189,0,2.079,1
573,0,189,0,18.686,0
574,0,190,0,4.945,0
575,0,190,0,5.713,1
576,0,191,0,0.768,0
577,0,192,0,0.207,0
578,0,193,0,0.401,0
