episode,steps,collisions,timeout,runtime_s,success
315,0,135,0,3.462,0
316,0,136,0,1.423,0
317,0,137,0,1.988,0
318,0,137,0,7.777,1
319,0,138,0,1.571,0
320,0,139,0,4.283,0
321,0,139,0,10.125,1
322,0,139,0,23.816,0
323,0,140,0,10.160,0
324,0,141,0,0.444,0
325,0,141,0,21.940,0
326,0,142,0,2.351,0
327,0,143,0,2.848,0
328,0,143,0,0.415,1
329,0,144,0,0.951,0
330,0,145,0,5.845,0
331,0,145,0,7.024,1
332,0,146,0,0.959,0
333,0,146,0,3.533,1
334,0,146,0,3.149,1
335,0,146,0,4.429,1
336,0,147,0,15.034,0
337,0,148,0,3.275,0
338,0,149,0,9.754,0
339,0,150,0,13.258,0
340,0,151,0,4.918,0
341,0,152,0,5.465,0
342,0,152,0,8.534,1
343,0,152,0,1.931,1
344,0,153,0,1.148,0
345,0,153,0,10.054,1
346,0,154,0,0.909,0
347,0,155,0,1.161,0
348,0,155,0,5.368,1
349,0,155,0,0.643,1
350,0,155,0,2.546,1
351,0,155,0,2.910,1
352,0,156,0,10.233,0
353,0,156,0,4.359,1
354,0,157,0,0.499,0
355,0,158,0,2.062,0
356,0,158,0,2.402,1
357,0,158,0,4.542,1
358,0,158,0,22.101,0
359,0,158,0,1.698,1
360,0,158,0,4.876,1
361,0,159,0,4.194,0
362,0,160,0,0.981,0
363,0,161,0,3.241,0
364,0,162,0,15.586,0
365,0,163,0,1.489,0
366,0,163,0,1.567,1
367,0,164,0,5.407,0
368,0,164,0,4.378,1
369,0,164,0,5.535,1
370,0,164,0,1.789,1
371,0,165,0,1.451,0
372,0,165,0,1.439,1
373,0,165,0,3.760,1
374,0,165,0,22.645,0
375,0,165,0,21.982,0
376,0,166,0,5.166,0
377,0,166,0,6.647,1
378,0,167,0,1.089,0
379,0,168,0,0.972,0
380,0,168,0,3.447,1
381,0,169,0,4.029,0
382,0,170,0,1.848,0
383,0,171,0,1.671,0
384,0,172,0,3.341,0
385,0,172,0,2.727,1
386,0,172,0,1.139,1
387,0,173,0,4.550,0
388,0,174,0,3.122,0
389,0,175,0,10.611,0
390,0,176,0,7.903,0
391,0,177,0,2.034,0
392,0,178,0,6.239,0
393,0,178,0,5.586,1
394,0,178,0,4.660,1
395,0,178,0,3.927,1
396,0,178,0,4.165,1
397,0,178,0,22.443,0
398,0,178,0,7.782,1
399,0,178,0,2.346,1
400,0,179,0,2.687,0
401,0,179,0,4.861,1
402,0,179,0,3.591,1
403,0,180,0,0.780,0
404,0,180,0,5.951,1
405,0,181,0,1.432,0
406,0,182,0,6.511,0
407,0,183,0,4.567,0
408,0,183,0,13.119,1
409,0,184,0,2.989,0
410,0,184,0,1.511,1
411,0,184,0,4.903,1
412,0,185,0,7.619,0
