episode,steps,collisions,timeout,runtime_s,success
577,0,214,0,16.481,1
578,0,215,0,4.900,0
579,0,216,0,0.856,0
580,0,216,0,6.699,1
581,0,216,0,6.664,1
582,0,216,0,14.328,1
583,0,216,0,8.693,1
584,0,216,0,13.868,1
585,0,216,0,7.298,1
586,0,217,0,8.440,0
587,0,218,0,3.900,0
588,0,219,0,12.463,0
589,0,220,0,3.726,0
590,0,220,0,10.453,1
591,0,220,0,7.035,1
592,0,221,0,1.842,0
593,0,222,0,3.452,0
594,0,222,0,2.076,1
595,0,223,0,3.890,0
596,0,223,0,13.345,1
597,0,223,0,12.035,1
598,0,223,0,6.129,1
599,0,223,0,64.083,0
600,0,224,0,1.841,0
601,0,224,0,17.898,1
602,0,225,0,3.101,0
603,0,225,0,9.525,1
604,0,226,0,11.456,0
605,0,227,0,2.741,0
606,0,227,0,7.442,1
607,0,227,0,4.870,1
608,0,227,0,5.644,1
609,0,228,0,58.382,0
610,0,228,0,7.769,1
611,0,228,0,5.323,1
612,0,228,0,5.360,1
613,0,228,0,4.271,1
614,0,228,0,5.381,1
615,0,229,0,4.453,0
616,0,230,0,0.394,0
617,0,231,0,0.429,0
618,0,231,0,7.352,1
619,0,231,0,0.377,1
620,0,231,0,4.224,1
621,0,232,0,2.957,0
622,0,233,0,10.772,0
623,0,234,0,59.602,0
624,0,234,0,9.608,1
625,0,234,0,9.668,1
626,0,234,0,14.908,1
627,0,235,0,4.762,0
628,0,235,0,3.494,1
629,0,235,0,69.202,0
630,0,236,0,36.277,0
631,0,237,0,1.009,0
632,0,237,0,9.691,1
633,0,237,0,8.351,1
634,0,238,0,3.265,0
635,0,238,0,10.882,1
636,0,238,0,12.989,1
637,0,239,0,12.303,0
638,0,240,0,16.448,0
639,0,241,0,14.382,0
640,0,242,0,3.336,0
641,0,242,0,9.829,1
642,0,243,0,5.561,0
643,0,243,0,4.499,1
644,0,243,0,11.262,1
645,0,243,0,16.726,1
646,0,244,0,5.662,0
647,0,245,0,16.439,0
648,0,246,0,0.182,0
649,0,246,0,4.663,1
650,0,247,0,2.836,0
651,0,247,0,12.713,1
652,0,247,0,9.927,1
653,0,247,0,8.515,1
654,0,248,0,0.324,0
655,0,248,0,8.663,1
