episode,steps,collisions,timeout,runtime_s,success
454,0,383,0,4.286,0
455,0,384,0,4.047,0
456,0,385,0,2.216,0
457,0,386,0,5.947,0
458,0,386,0,0.218,1
459,0,387,0,6.387,0
460,0,388,0,2.920,0
461,0,389,0,2.524,0
462,0,389,0,0.141,1
463,0,390,0,5.735,0
464,0,391,0,5.670,0
465,0,392,0,4.093,0
466,0,393,0,5.025,0
467,0,394,0,3.552,0
468,0,395,0,0.458,0
469,0,396,0,0.894,0
470,0,397,0,5.240,0
471,0,398,0,1.966,0
472,0,399,0,1.024,0
473,0,400,0,3.004,0
474,0,401,0,1.904,0
475,0,401,0,62.629,0
476,0,401,0,62.986,0
477,0,402,0,1.322,0
478,0,402,0,63.419,0
479,0,403,0,1.623,0
480,0,404,0,0.109,0
481,0,405,0,3.452,0
482,0,406,0,1.163,0
483,0,407,0,4.210,0
484,0,408,0,3.888,0
485,0,409,0,3.458,0
486,0,410,0,1.152,0
487,0,411,0,1.537,0
488,0,412,0,3.532,0
489,0,413,0,3.044,0
490,0,414,0,0.663,0
491,0,414,0,64.833,0
492,0,415,0,0.832,0
493,0,416,0,0.973,0
494,0,417,0,1.601,0
495,0,418,0,1.252,0
496,0,419,0,1.220,0
497,0,420,0,0.846,0
498,0,421,0,1.212,0
499,0,422,0,1.314,0
500,0,423,0,1.068,0
501,0,423,0,65.108,0
502,0,424,0,4.300,0
503,0,425,0,1.530,0
504,0,426,0,3.484,0
505,0,427,0,1.560,0
506,0,428,0,0.868,0
507,0,429,0,0.963,0
508,0,430,0,4.174,0
509,0,431,0,6.485,0
510,0,432,0,6.565,0
511,0,432,0,64.386,0
512,0,433,0,3.505,0
513,0,433,0,1.541,1
514,0,434,0,5.097,0
515,0,435,0,1.938,0
516,0,436,0,3.742,0
517,0,437,0,5.245,0
518,0,438,0,3.170,0
519,0,439,0,2.717,0
520,0,440,0,2.533,0
521,0,441,0,3.366,0
522,0,442,0,1.662,0
523,0,443,0,2.803,0
524,0,444,0,2.219,0
525,0,445,0,3.074,0
526,0,446,0,3.568,0
527,0,446,0,63.646,0
528,0,447,0,2.263,0
529,0,448,0,2.328,0
530,0,448,0,63.806,0
531,0,449,0,1.150,0
532,0,450,0,3.027,0
533,0,451,0,1.570,0
534,0,452,0,3.572,0
535,0,453,0,2.381,0
536,0,454,0,3.914,0
537,0,455,0,1.978,0
538,0,456,0,3.748,0
539,0,457,0,1.435,0
540,0,457,0,62.085,0
541,0,458,0,2.080,0
542,0,459,0,1.015,0
543,0,460,0,4.436,0
544,0,461,0,2.785,0
545,0,461,0,61.669,0
546,0,462,0,0.610,0
547,0,463,0,3.600,0
548,0,464,0,1.135,0
549,0,465,0,2.154,0
550,0,466,0,4.916,0
551,0,467,0,1.967,0
552,0,468,0,3.632,0
553,0,469,0,2.559,0
554,0,470,0,0.853,0
555,0,471,0,1.646,0
556,0,472,0,1.984,0
557,0,473,0,1.013,0
558,0,474,0,3.851,0
559,0,475,0,3.513,0
560,0,476,0,0.722,0
561,0,477,0,0.601,0
562,0,478,0,1.321,0
563,0,479,0,2.992,0
564,0,480,0,3.077,0
565,0,481,0,3.315,0
566,0,482,0,1.364,0
567,0,483,0,4.282,0
568,0,484,0,0.627,0
569,0,485,0,1.287,0
570,0,486,0,1.314,0
571,0,487,0,3.404,0
572,0,488,0,1.642,0
573,0,489,0,1.742,0
574,0,489,0,3.142,1
575,0,490,0,0.768,0
576,0,491,0,1.542,0
577,0,491,0,61.813,0
578,0,492,0,5.478,0
579,0,493,0,5.532,0
580,0,493,0,62.737,0
581,0,493,0,63.286,0
582,0,493,0,63.423,0
583,0,494,0,2.790,0
584,0,495,0,2.854,0
585,0,496,0,1.348,0
586,0,497,0,4.720,0
587,0,498,0,2.639,0
588,0,499,0,1.936,0
589,0,500,0,0.907,0
590,0,501,0,2.439,0
591,0,502,0,12.624,0
592,0,503,0,1.178,0
593,0,504,0,1.947,0
594,0,504,0,63.212,0
595,0,504,0,1.720,1
596,0,505,0,0.715,0
597,0,506,0,2.773,0
598,0,507,0,5.453,0
599,0,508,0,2.181,0
